id,name,category,address,phones,websites,emails,socials,geometry
37425f9a-47da-42aa-a251-7642f4eee273,Blooming Nails,nail_salon,2246 Lillie Ave,+18056980586,http://pharmanex.com,,https://www.facebook.com/733891766699371,POINT (-119.6015533 34.4221759)
90357dd1-79a6-4b53-9733-57b6240d7fa1,Tinker's Burgers,burger_restaurant,2275 Ortega Hill Rd,(805) 969-1970,http://summerlandcatering.com,,https://www.facebook.com/164247740302110,POINT (-119.6012982432771 34.42154247619347)
8a0ddc59-78bf-48d0-af7e-83381c7ccf8f,BlueStar Parking,parking,126 E Haley St,+18058190527,http://www.bluestarparking.com/,,https://www.facebook.com/10150101781780195,POINT (-119.6019015 34.4218071)
410d698b-a7cc-4ed9-a058-bdb5478c8afe,United States Postal Service,post_office,2245 Lillie Ave,8002758777,https://tools.usps.com/locations/details/1383905?utm_source=website-url&utm_medium=search&utm_campaign=yext,,,POINT (-119.60198655724525 34.421873352391586)
c791bcc9-bc50-46c4-b70f-b5b271dc3738,The Big Yellow House,real_estate,108 Pierpont St,,,,https://www.facebook.com/347754615792056,POINT (-119.6024624 34.4216154)
74e6bc43-b187-478e-a516-3e9b05392d24,Mary Suding Antiques,antique_store,2240 Lillie Ave,+18059694324,http://www.marysudingantiques.com,,https://www.facebook.com/891660144259729,POINT (-119.6017153 34.4222389)
514eab48-f006-489f-b98e-71369bc288b3,Coffin Family Trail,hiking_trail,,,,,https://www.facebook.com/312737879315907,POINT (-119.605496 34.429628)
d8278497-9090-4a19-9072-86c356042186,Valley Club of Montecito,golf_course,1901 E Valley Rd,+18059692215,https://www.valleyclub.org,,https://www.facebook.com/109610712408132,POINT (-119.6152557 34.4330929)
5e050be6-4ee3-463f-9344-82da3b8d908f,Birnam Wood Golf Club,golf_course,1941 E Valley Rd,+18059692223,http://bwgc.net/,,https://www.facebook.com/115248101835593,POINT (-119.6083843 34.4332322)
952d7852-86c9-4a63-beb4-17d7a5cad510,Montecito Country Club,golf_course,,(805) 886-7188,http://www.montecitocc.com,,,POINT (-119.61591026085208 34.437965510498216)
33d2a61a-d0a6-4afb-b4b4-55721d75d9be,Brilliance in Commerce,financial_service,,(360) 200-7521,https://brillianceincommerce.com,,,POINT (-119.61466670036314 34.43868979274985)
4c9f58f0-4aaa-4910-a208-f6eefe99efab,Birnam Wood Golf Club,golf_course,2031 Packing House Rd,(805) 969-2223,http://bwgc.net,bwgc@clubsoftlinks.com,https://www.facebook.com/115248101835593,POINT (-119.61375051761796 34.43883868900193)
af840db7-1891-4880-a7c6-8413704f5f6b,Cabana Las Floras,hotel,649 Tabor Ln,+18888297076,https://www.homeaway.com/vacation-rental/p235521,,https://www.facebook.com/232811346819255,POINT (-119.6038363 34.437714)
d289d28b-937f-4c7d-b363-9d303090a50c,Carla's Cottages,hotel,2126 E Valley Rd,+18056896132,http://www.CarlasCottages.com/,,https://www.facebook.com/117329691615498,POINT (-119.6053435 34.4374039)
61884863-e6ca-4cce-b62d-ff76f85a16aa,Buena Vista Trailhead,hiking_trail,1550 Park Ln,,,,https://www.facebook.com/882465915275222,POINT (-119.6109182 34.4486747)
3e520ba9-fbeb-4826-a5fd-78c1d5df01f7,The Speakeasy,speakeasy,900 San Ysidro Ln,(800) 368-6788,https://www.sanysidroranch.com/dining/the-speakeasy,,,POINT (-119.623444 34.448016)
2c6b2b51-3547-44ac-b79e-5b1fd542511c,McMenemy Trail,hiking_trail,,,http://santabarbarahikes.com/hikes/frontcountry/mcmenemy,,https://www.facebook.com/195088750513402,POINT (-119.6291256 34.4523319)
d7babd90-c837-45db-837f-90ba6abbb942,The Stonehouse,seafood_restaurant,900 San Ysidro Ln,8055651700,http://www.sanysidroranch.com/,,,POINT (-119.626229 34.445678)
97a2a6e9-2d8c-4298-8b38-463bec4b08bb,Plow & Angel,bar,900 San Ysidro Ln,8055651700,http://www.sanysidroranch.com/,,,POINT (-119.626229 34.445678)
6c65daf1-4464-4547-9720-0948fe297dfa,San Ysidro Trailhead,mexican_restaurant,San Ysidro Trail,,,,https://www.facebook.com/146348625396702,POINT (-119.6223012 34.4460323)
0ceab1fe-d06c-4b47-b58a-b77fdae797ed,Plow & Angel,american_restaurant,900 San Ysidro Ln,(805) 565-1700,http://www.sanysidroranch.com,guestservice@sanysidroranch.com,https://www.twitter.com/sanysidroranch|https://www.facebook.com/115471605149047,POINT (-119.62309943116821 34.44692092795407)
40a9959c-dafd-4d5c-af05-2cb20612ab3f,San Ysidro Ranch,american_restaurant,900 San Ysidro Ln,+18055651700,http://www.sanysidroranch.com/,,https://www.facebook.com/115471605149047,POINT (-119.6230989 34.4468431)
0b3098cd-59d0-406e-a1b7-0a39cd66017a,Stonehouse at San Ysidro Ranch,american_restaurant,900 San Ysidro Ln,(805) 565-1724,http://www.sanysidroranch.com/,guestservice@sanysidroranch.com,https://www.twitter.com/sanysidroranch|https://www.facebook.com/228685183995972,POINT (-119.62307621472956 34.446764537277716)
bfb73a23-8ebd-42ed-a380-fedd5bd74dd3,The Stonehouse Restaurant,american_restaurant,900 San Ysidro Ln,+18055651720,http://www.sanysidroranch.com,,https://www.facebook.com/106201404538310,POINT (-119.6231275 34.4467)
878db307-1a45-43c5-aafb-d2b9eb2658c0,San Ysidro Falls Trail,hiking_trail,1814 E Mountain Dr,,http://www.santabarbarahikes.com/hikes/frontcountry/sanysidro.shtml,,https://www.facebook.com/163548437024097,POINT (-119.6217012 34.4459374)
bc266b07-20b0-4afc-860b-a227bfc20557,Immaculate Heart Center - La Casa de Maria - Montecito,gym,888 San Ysidro Ln,+18059692474,http://www.immaculateheartcenter.org/,,https://www.facebook.com/63613991557,POINT (-119.623752 34.444871)
e84c7bef-cc42-45f2-9376-35b064db119d,La Casa de Maria,community_services_non_profits,800 El Bosque Rd,+18059695031,http://www.lacasademaria.org/,,https://www.facebook.com/107511645984430,POINT (-119.6240132 34.4446949)
bddcf808-0e1e-4516-a4e5-838780334f5c,La Casa de Maria,church_cathedral,800 El Bosque Rd,(805) 969-5031,http://www.lacasademaria.org,stephanie@lcdm.org,https://www.facebook.com/107511645984430,POINT (-119.62284020909917 34.44309731705384)
7a217e28-3edd-4736-aa4e-6f5c6454648f,J & S East Valley Garage,automotive_repair,1610 E Valley Rd,+18059694147,,,https://www.facebook.com/136545513061695,POINT (-119.6265647 34.4369682)
9442eb8c-8f32-4dcf-8b87-c9feeee7102a,Knowlwood Tennis Club,tennis_court,1675 E Valley Rd,+18059690815,https://knowlwood-tennis-club.hub.biz,,https://www.facebook.com/152544158095517,POINT (-119.6245389 34.4380666)
3b7081db-ff0a-46d6-8728-500d99ae3f04,East Valley Trail,hiking_trail,East Valley Road,,,,https://www.facebook.com/288429128659327,POINT (-119.6224246 34.4349214)
dadd356d-d69e-4668-8d1f-fcee0f48499b,Ennisbrook Owners Association,non_governmental_association,420 Ennisbrook Dr,+18055650961,https://www.ennisbrook.com,,https://www.facebook.com/154049421272110,POINT (-119.6203233 34.4312849)
314f1d56-c5b2-46c7-a179-296a7ce731f7,David Iglesias Photography,photographer,318 Ennisbrook Dr,(805) 455-8384,http://www.davidiglesiasphotography.com,,,POINT (-119.6207172065693 34.43145231238049)
a03b4a04-a0f7-4aeb-9c9d-db48c6601df9,Santa Barbara Travel Bureau,transportation,1485 E Valley Rd,(805) 969-7746,http://www.sbtravel.com,--davidd@sbtravel.com,,POINT (-119.63139568092195 34.43659917735389)
276b3866-2c5b-478a-b5a7-d03616f266e1,Gazebo Gardens,flowers_and_gifts_shop,1505 E Valley Rd,+18059694367,http://www.gazebogardens.com/,,https://www.facebook.com/454239241611325,POINT (-119.63163 34.43658)
83fa2156-d2b8-42cf-bb66-f98db44025dc,Gray and Gray Architects,architect,"1505 E Valley Rd #A",8053247128,http://www.grayarchitects.com/,,,POINT (-119.63163757324219 34.436580657958984)
c186c838-c47c-4893-bb53-ff2e48d3acc2,Northern Trust,financial_service,1485 E Valley Rd Ste 7,(805) 565-7861,https://locations.northerntrust.com/us/ca/santa-barbara/1485-east-valley-road,info@northerntrust.com,https://www.twitter.com/NorthernTrust,POINT (-119.63272191950651 34.43648472474634)
27efdbc8-bda8-4ab0-8be8-d8dab515ca65,Harbor Hills Wealth Management,financial_advising,1485 E Valley Rd,+18054657365,http://www.harbor-hills.com/,,https://www.facebook.com/105865200775848,POINT (-119.6327002 34.4364955)
4dff4950-3faa-4681-8f44-121b4b117170,Hartmann Peter DDS,dentist,1483 E Valley Rd Ste M,(805) 969-6090,http://peterhartmanndds.com,,,POINT (-119.6331465752948 34.43653243105985)
9a6d54da-0ad0-4670-b9f3-2017a2fb4deb,Dadiana Hair Care & Mineral Solutions Cosmetics,beauty_salon,1485 E Valley Rd,+18059691414,http://dadiana.com/,,https://www.facebook.com/233571930337969,POINT (-119.63306 34.43659)
d5a7a3da-53a7-43a2-83e7-624e1b918273,The Village Cheese and Wine Shop,wine_wholesaler,1483 E Valley Rd,(805) 969-3815,http://www.villagecheeseandwine.com,1150fontana@gmail.com,,POINT (-119.63307302323973 34.43643488526383)
85df9b83-c518-4415-a004-cbd9f4727c1e,Manning Park,park,449 San Ysidro Rd,+18059690201,http://www.santabarbaraca.gov/contact/parks/default.asp,,https://www.facebook.com/143909215632549,POINT (-119.6332502 34.4341888)
4b6379fa-86e8-4be0-9eb8-0a9864067603,Miramar Beach Montecito,beach,,,,,https://www.facebook.com/113161663934518,POINT (-119.632 34.4337)
67b2bb7a-647d-4a6a-8d65-35efb524dd51,Montecito Union School District,elementary_school,385 San Ysidro Rd,+18059693249,http://www.montecitou.org,,https://www.facebook.com/732944170055946,POINT (-119.6327934 34.4327468)
68f99d52-87e1-4d1c-b93f-58cf26c8760e,Coast Side Figure Club - Santa Barbara,gym,591 Santa Rosa Ln,+14086121699,http://coastsidefigureclubsb.com/,,https://www.facebook.com/100601388197070,POINT (-119.63138 34.43262)
9a36b117-4791-4c81-baec-4efc36d8fd16,Montecito Family YMCA,gym,591 Santa Rosa Ln,+18059693288,https://www.ciymca.org/locations/montecito-family-ymca,,https://www.facebook.com/188761557820752,POINT (-119.6309709 34.4321427)
46ae271b-5170-4148-90db-84624c8b7138,Peppers Estate,bed_and_breakfast,430 Hot Springs Rd,+18054512222,http://peppersestate.com,,https://www.facebook.com/155777541140129,POINT (-119.6406648 34.4338329)
d7c6d10b-ae4a-49fb-bea3-f96af78dd9e5,Casa del Herrero,history_museum,1387 E Valley Rd,+18055655653,http://www.casadelherrero.com/,,https://www.facebook.com/108165766198141,POINT (-119.6364315 34.4354278)
dc8534cf-a86d-4caf-8adc-f112a05a42fa,Our Lady of Mt Carmel,evangelical_church,1332 E Valley Rd,+18059695870,www.mtcarmelsb.com,,https://www.facebook.com/603488416695046,POINT (-119.640079 34.436813)
87b68510-0808-4aca-8ad8-fdf2ae950f1d,El Montecito Presbyterian Church,church_cathedral,1455 E Valley Rd,+18059695041,http://www.elmopres.org,,https://www.facebook.com/367386804991,POINT (-119.6343714 34.4367186)
cb4ea4be-8c47-40b1-bd21-7a0f4d3e70ff,Journey Garage Door,garage_door_service,1407 E Valley Rd,8882999491,https://www.journeygaragedoor.com/,,,POINT (-119.63471918 34.43689846)
5a7a474e-e202-400f-9633-2ce40b34d368,Montecito Village Salon and Blow Dry Bar,hair_salon,1470 E Valley Rd,+18057709611,https://www.blowdrybarmontecito.com/,,https://www.facebook.com/138218896035827,POINT (-119.633639 34.4373355)
759224ca-e898-44d2-864b-9ebdcd16545b,Montecito Natural Foods,health_food_store,1470 E Valley Rd,+18059691411,http://www.montecitonaturalfoods.com/,,https://www.facebook.com/156897187692654,POINT (-119.6336914 34.4375058)
c7362cd5-9971-4349-83e7-988c3416c943,United States Postal Service,shipping_center,"1470 E Valley Rd, Ste H",8002758777,https://tools.usps.com/locations/details/1440602?utm_source=website-url&utm_medium=search&utm_campaign=yext,,,POINT (-119.6336976 34.4375076)
410041ac-a1d8-47c5-b0b2-d91c095212d4,Imagine,gift_shop,1470 E Valley Rd,(805) 695-0220,http://imagineartfulthings.com,,,POINT (-119.63375373804365 34.43791755246436)
b7044d48-7749-4105-9908-87d4207015cb,Tresor Montecito,jewelry_store,1470 E Valley Rd,+18059690888,http://www.tresormontecito.com/,,https://www.facebook.com/102609019591478,POINT (-119.6336805 34.437859)
ab8818a2-b8ce-404f-a77c-99a220498af0,Trainest Inc.,active_life,1470 E Valley Rd,+18888980388,,,https://www.facebook.com/102685319177945,POINT (-119.6338258 34.4376734)
06b8869b-d295-40f8-97ae-5cc9642abbdd,"PROVEN STRATEGIES Marketing, Business, and Communication Services",marketing_agency,1470 E Valley Rd Unit 50812,8056995326,https://sites.google.com/view/psm3com?usp=sharing,,,POINT (-119.633789 34.437717)
8f979538-a3a1-43d1-afe4-f65db3505cfa,Bissell Clinic,chiropractor,1470 E Valley Rd,+18055655252,http://www.bissellclinic.com/,,https://www.facebook.com/114370188584457,POINT (-119.6336711 34.437714)
d9749e25-b4a9-49b0-ae83-d2ed8ae44117,Zen Divorce Solutions,divorce_and_family_law,1470 E Valley Rd,+18058861901,https://www.zendivorcesolutions.com/,,https://www.facebook.com/112129707632515,POINT (-119.6337133 34.4377057)
c1362484-e429-4d99-9ee6-19d5c59ba3a7,Kismet Montecito,lingerie_store,1470 E Valley Rd,+18057228048,http://Kismetmontecito.com/,,https://www.facebook.com/106512928372134,POINT (-119.6336689 34.4377192)
1c2e2f8b-30b7-4d96-b824-a413f9685c77,Stationery Collection,cards_and_stationery_store,1470 E Valley Rd Ste K,8059693414,http://stationerycollection.com/,,,POINT (-119.633476 34.437813)
ccc7c89d-b85a-4898-90b0-1d3c8b8a9c80,True Value,hardware_store,1470 E Valley Rd,+18059694419,https://stores.truevalue.com/ca/santa-barbara/8126/,,https://www.facebook.com/162025990820768,POINT (-119.6334316 34.4378784)
3b369c9c-513d-4fe0-9311-1c45cd863cbf,Bryant & Sons,jewelry_store,1482 E Valley Rd,8055654411,https://bryantandsons.com/,,,POINT (-119.633117 34.437858)
c4838c8a-58d0-4f4a-ab50-ef3fed2b2811,Signature Parking,parking,1482 E Valley Rd,+18059697275,http://www.signatureparking.com/contact-us/,,https://www.facebook.com/402763166507667,POINT (-119.6330984 34.4378545)
17860556-1c37-4c95-b8e0-164e3e87747a,Brittingham Family Foundation,community_services_non_profits,1482 E Valley Rd,+18059695415,https://www.brittinghamfamilyfoundation.org/,,https://www.facebook.com/111703688570489,POINT (-119.6331758 34.4379581)
def7aa9b-6c8e-4aa8-84db-9b7ad9b1fe03,MyGlobalClassroom,education,525 San Ysidro Rd,+18008267193,http://www.mgcschools.com/,,https://www.facebook.com/105461642168806,POINT (-119.6329772 34.4379621)
a4c40400-6d62-4493-88f3-d1d8d95f4ceb,A Loving Helper,home_health_care,1482 E Valley Rd,+18055652100,http://www.alovinghelper.com/,,https://www.facebook.com/163797050664414,POINT (-119.6331669 34.4378311)
d7ecdd80-ddaa-4421-aee9-d27e7fac6b90,Artiste Concierge Service,professional_services,1482 E Valley Rd,+18056981063,http://www.artisteconcierge.com/,,https://www.facebook.com/263867700386897,POINT (-119.6331641 34.4378033)
